file,context,context_pos,target_word,gloss,is_proper_gloss,wn_index,sense_full
../semcor3.0/brown2/br-e28.naf,the costs of an error become progressively larger Is your or product development program tuned in to the commercial,headaches_NN in_store_JJ On_the_other_hand_RB the_DT process_NN of_IN obsoleting_VBG an_DT old_JJ product_NN introducing_VB the_DT new_JJ one_NN is_VB usually_RB mighty_RB expensive_JJ As_IN,w1347,the exchange of goods for an agreed sum of money,True,selling%1:04:00::,selling.n.01
../semcor3.0/brown2/br-e28.naf,error become progressively larger Is your R_+_D or product development tuned in to the commercial realities of the market,process_NN of_IN obsoleting_VBG an_DT old_JJ product_NN and_CC introducing_VB the_DT new_JJ is_VB usually_RB mighty_RB expensive_JJ As_IN markets_NN become_VB larger_JJ and_CC,w1351,confined to particular persons or groups or providing privacy,True,private%3:00:00::,private.a.01
../semcor3.0/brown2/br-e28.naf,become progressively larger Is your R_+_D or product development program in to the commercial realities of the market Are,of_IN obsoleting_VBG an_DT old_JJ product_NN and_CC introducing_VB the_DT new_JJ one_NN usually_RB mighty_RB expensive_JJ As_IN markets_NN become_VB larger_JJ and_CC marketing_NN,w1352,trade name of a company that produces musical recordings,True,label%1:10:02::,label.n.02
../semcor3.0/brown2/br-e28.naf,progressively larger Is your R_+_D or product development program tuned to the commercial realities of the market Are there,obsoleting_VBG an_DT old_JJ product_NN and_CC introducing_VB the_DT new_JJ one_NN is_VB mighty_RB expensive_JJ As_IN markets_NN become_VB larger_JJ and_CC marketing_NN more_RB,w1353,a business relation in which two parties compete to gain customers,True,competition%1:24:01::,competition.n.01
../semcor3.0/brown2/br-e28.naf,your R_+_D or product development program tuned in to the realities of the market Are there regular communications from,product_NN and_CC introducing_VB the_DT new_JJ one_NN is_VB usually_RB mighty_RB expensive_JJ markets_NN become_VB larger_JJ and_CC marketing_NN more_RB complex_JJ the_DT costs_NN,w1356,(quantifier used with mass nouns) great in quantity or degree or extent,True,much%3:00:00::,much.a.01
../semcor3.0/brown2/br-e28.naf,R_+_D or product development program tuned in to the commercial of the market Are there regular communications from the,and_CC introducing_VB the_DT new_JJ one_NN is_VB usually_RB mighty_RB expensive_JJ As_IN become_VB larger_JJ and_CC marketing_NN more_RB complex_JJ the_DT costs_NN of_IN,w1357,being or involving basic facts or principles,True,fundamental%5:00:00:basic:00,fundamental.s.02
../semcor3.0/brown2/br-e28.naf,or product development program tuned in to the commercial realities the market Are there regular communications from the field,introducing_VB the_DT new_JJ one_NN is_VB usually_RB mighty_RB expensive_JJ As_IN markets_NN larger_JJ and_CC marketing_NN more_RB complex_JJ the_DT costs_NN of_IN an_DT,w1358,the process of using your mind to consider something carefully,True,thinking%1:09:00::,thinking.n.01
../semcor3.0/brown2/br-e28.naf,development program tuned in to the commercial realities of the Are there regular communications from the field or meetings,new_JJ one_NN is_VB usually_RB mighty_RB expensive_JJ As_IN markets_NN become_VB larger_JJ marketing_NN more_RB complex_JJ the_DT costs_NN of_IN an_DT error_NN become_VB,w1360,systematic investigation to establish facts,True,research%1:04:00::,research.n.01
../semcor3.0/brown2/br-e28.naf,in to the commercial realities of the market Are there communications from the field or meetings of sales and,usually_RB mighty_RB expensive_JJ As_IN markets_NN become_VB larger_JJ and_CC marketing_NN more_RB the_DT costs_NN of_IN an_DT error_NN become_VB progressively_RB larger_JJ Is_VBZ,w1363,an institution created to conduct business,True,company%1:14:01::,company.n.01
../semcor3.0/brown2/br-e28.naf,to the commercial realities of the market Are there regular from the field or meetings of sales and marketing,mighty_RB expensive_JJ As_IN markets_NN become_VB larger_JJ and_CC marketing_NN more_RB complex_JJ costs_NN of_IN an_DT error_NN become_VB progressively_RB larger_JJ Is_VBZ your_PRP,w1364,get (something) done,True,do%2:41:04::,do.v.03
../semcor3.0/brown2/br-e28.naf,realities of the market Are there regular communications from the or meetings of sales and marketing personnel with R_+_D,markets_NN become_VB larger_JJ and_CC marketing_NN more_RB complex_JJ the_DT costs_NN of_IN error_NN become_VB progressively_RB larger_JJ Is_VBZ your_PRP $ R_+_D_NN or_CC,w1367,the business of drawing public attention to goods and services,True,advertising%1:04:00::,advertising.n.02
../semcor3.0/brown2/br-e28.naf,of the market Are there regular communications from the field meetings of sales and marketing personnel with R_+_D people,become_VB larger_JJ and_CC marketing_NN more_RB complex_JJ the_DT costs_NN of_IN an_DT become_VB progressively_RB larger_JJ Is_VBZ your_PRP $ R_+_D_NN or_CC product_NN,w1368,a system of projects or services intended to meet a public need,True,program%1:09:01::,program.n.02
../semcor3.0/brown2/br-e28.naf,there regular communications from the field or meetings of sales marketing personnel with R_+_D people Technical knowledge is a,more_RB complex_JJ the_DT costs_NN of_IN an_DT error_NN become_VB progressively_RB larger_JJ your_PRP $ R_+_D_NN or_CC product_NN development_NN program_NN tuned_JJ in_VB,w1372,follow with the eyes or the mind,True,follow%2:41:02::,watch.v.02
../semcor3.0/brown2/br-e28.naf,regular communications from the field or meetings of sales and personnel with R_+_D people Technical knowledge is a wonderful,complex_JJ the_DT costs_NN of_IN an_DT error_NN become_VB progressively_RB larger_JJ Is_VBZ $ R_+_D_NN or_CC product_NN development_NN program_NN tuned_JJ in_VB to_TO,w1373,a business relation in which two parties compete to gain customers,True,competition%1:24:01::,competition.n.01
../semcor3.0/brown2/br-e28.naf,communications from the field or meetings of sales and marketing with R_+_D people Technical knowledge is a wonderful thing,the_DT costs_NN of_IN an_DT error_NN become_VB progressively_RB larger_JJ Is_VBZ your_PRP R_+_D_NN or_CC product_NN development_NN program_NN tuned_JJ in_VB to_TO the_DT,w1374,in a random manner,True,willy-nilly%4:02:00::,randomly.r.01
../semcor3.0/brown2/br-e28.naf,the field or meetings of sales and marketing personnel with people Technical knowledge is a wonderful thing but it,of_IN an_DT error_NN become_VB progressively_RB larger_JJ Is_VBZ your_PRP $ R_+_D_NN product_NN development_NN program_NN tuned_JJ in_VB to_TO the_DT commercial_JJ realities_NN,w1376,make an effort or attempt,True,try%2:41:00::,try.v.01
../semcor3.0/brown2/br-e28.naf,or meetings of sales and marketing personnel with R_+_D people knowledge is a wonderful thing but it 's useless,error_NN become_VB progressively_RB larger_JJ Is_VBZ your_PRP $ R_+_D_NN or_CC product_NN program_NN tuned_JJ in_VB to_TO the_DT commercial_JJ realities_NN of_IN the_DT,w1378,provide funds complementary to,True,match%2:40:00::,match.v.02
../semcor3.0/brown2/br-e28.naf,meetings of sales and marketing personnel with R_+_D people Technical is a wonderful thing but it 's useless unless,become_VB progressively_RB larger_JJ Is_VBZ your_PRP $ R_+_D_NN or_CC product_NN development_NN tuned_JJ in_VB to_TO the_DT commercial_JJ realities_NN of_IN the_DT market_NN,w1379,the basic monetary unit in many countries; equal to 100 cents,True,dollar%1:23:00::,dollar.n.01
../semcor3.0/brown2/br-e28.naf,sales and marketing personnel with R_+_D people Technical knowledge is wonderful thing but it 's useless unless it eventually,larger_JJ Is_VBZ your_PRP $ R_+_D_NN or_CC product_NN development_NN program_NN tuned_JJ to_TO the_DT commercial_JJ realities_NN of_IN the_DT market_NN Are_VB there_EX,w1381,the basic monetary unit in many countries; equal to 100 cents,True,dollar%1:23:00::,dollar.n.01
../semcor3.0/brown2/br-e28.naf,R_+_D people Technical knowledge is a wonderful thing but it useless unless it eventually feeds the cash_register Are there,or_CC product_NN development_NN program_NN tuned_JJ in_VB to_TO the_DT commercial_JJ realities_NN the_DT market_NN Are_VB there_EX regular_JJ communications_NN from_IN the_DT field_NN,w1386,to conduct a test or investigation,True,experiment%2:41:01::,experiment.v.01
../semcor3.0/brown2/br-e28.naf,Technical knowledge is a wonderful thing but it 's useless it eventually feeds the cash_register Are there individuals in,development_NN program_NN tuned_JJ in_VB to_TO the_DT commercial_JJ realities_NN of_IN the_DT Are_VB there_EX regular_JJ communications_NN from_IN the_DT field_NN or_CC meetings_NN,w1388,original and of a kind not seen before,True,new%5:00:00:original:00,fresh.s.04
../semcor3.0/brown2/br-e28.naf,knowledge is a wonderful thing but it 's useless unless eventually feeds the cash_register Are there individuals in your,program_NN tuned_JJ in_VB to_TO the_DT commercial_JJ realities_NN of_IN the_DT market_NN there_EX regular_JJ communications_NN from_IN the_DT field_NN or_CC meetings_NN of_IN,w1389,how a result is obtained or an end is achieved,True,means%1:04:00::,means.n.01
../semcor3.0/brown2/br-e28.naf,a wonderful thing but it 's useless unless it eventually the cash_register Are there individuals in your organization who,in_VB to_TO the_DT commercial_JJ realities_NN of_IN the_DT market_NN Are_VB there_EX communications_NN from_IN the_DT field_NN or_CC meetings_NN of_IN sales_NN and_CC,w1391,be in or establish communication with,True,reach%2:32:00::,reach.v.04
../semcor3.0/brown2/br-e28.naf,thing but it 's useless unless it eventually feeds the Are there individuals in your organization who can shepherd,the_DT commercial_JJ realities_NN of_IN the_DT market_NN Are_VB there_EX regular_JJ communications_NN the_DT field_NN or_CC meetings_NN of_IN sales_NN and_CC marketing_NN personnel_NN,w1393,have and exert influence or effect,True,influence%2:41:00::,influence.v.01
../semcor3.0/brown2/br-e28.naf,but it 's useless unless it eventually feeds the cash_register there individuals in your organization who can shepherd a,commercial_JJ realities_NN of_IN the_DT market_NN Are_VB there_EX regular_JJ communications_NN from_IN field_NN or_CC meetings_NN of_IN sales_NN and_CC marketing_NN personnel_NN with_IN,w1394,a person who uses goods or services,True,consumer%1:18:00::,consumer.n.01
../semcor3.0/brown2/br-e28.naf,unless it eventually feeds the cash_register Are there individuals in organization who can shepherd a new product through to,market_NN Are_VB there_EX regular_JJ communications_NN from_IN the_DT field_NN or_CC meetings_NN sales_NN and_CC marketing_NN personnel_NN with_IN R_+_D_NN people_NN Technical_JJ knowledge_NN,w1398,"evaluate or estimate the nature, quality, ability, extent, or significance of",True,evaluate%2:31:00::,measure.v.04
../semcor3.0/brown2/br-e28.naf,eventually feeds the cash_register Are there individuals in your organization can shepherd a new product through to commercialization who,there_EX regular_JJ communications_NN from_IN the_DT field_NN or_CC meetings_NN of_IN sales_NN marketing_NN personnel_NN with_IN R_+_D_NN people_NN Technical_JJ knowledge_NN is_VB a_DT,w1400,"appropriate for a condition or purpose or occasion or a person's character, needs",True,proper%5:00:00:appropriate:00,proper.s.04
../semcor3.0/brown2/br-e28.naf,feeds the cash_register Are there individuals in your organization who shepherd a new product through to commercialization who can,regular_JJ communications_NN from_IN the_DT field_NN or_CC meetings_NN of_IN sales_NN and_CC personnel_NN with_IN R_+_D_NN people_NN Technical_JJ knowledge_NN is_VB a_DT wonderful_JJ,w1401,an abstract mental location,True,place%1:09:00::,place.n.03
../semcor3.0/brown2/br-e28.naf,cash_register Are there individuals in your organization who can shepherd new product through to commercialization who can develop reliable,from_IN the_DT field_NN or_CC meetings_NN of_IN sales_NN and_CC marketing_NN personnel_NN R_+_D_NN people_NN Technical_JJ knowledge_NN is_VB a_DT wonderful_JJ thing_NN but_CC,w1403,the business of drawing public attention to goods and services,True,advertising%1:04:00::,advertising.n.02
../semcor3.0/brown2/br-e28.naf,individuals in your organization who can shepherd a new product to commercialization who can develop reliable estimates of sales,or_CC meetings_NN of_IN sales_NN and_CC marketing_NN personnel_NN with_IN R_+_D_NN people_NN knowledge_NN is_VB a_DT wonderful_JJ thing_NN but_CC it_PRP 's_VB useless_JJ,w1406,any distinct time period in a sequence of events,True,phase%1:28:00::,phase.n.01
../semcor3.0/brown2/br-e28.naf,your organization who can shepherd a new product through to who can develop reliable estimates of sales volume production,of_IN sales_NN and_CC marketing_NN personnel_NN with_IN R_+_D_NN people_NN Technical_JJ knowledge_NN a_DT wonderful_JJ thing_NN but_CC it_PRP 's_VB useless_JJ unless_IN it_PRP,w1408,a message issued in behalf of some product or cause or idea or person or institution,True,promotion%1:10:00::,promotion.n.01
../semcor3.0/brown2/br-e28.naf,can shepherd a new product through to commercialization who can reliable estimates of sales volume production and distribution_costs and,marketing_NN personnel_NN with_IN R_+_D_NN people_NN Technical_JJ knowledge_NN is_VB a_DT wonderful_JJ but_CC it_PRP 's_VB useless_JJ unless_IN it_PRP eventually_RB feeds_VB the_DT,w1411,constituting the full quantity or extent; complete,True,total%5:00:00:whole:00,entire.s.01
../semcor3.0/brown2/br-e28.naf,shepherd a new product through to commercialization who can develop estimates of sales volume production and distribution_costs and translate,personnel_NN with_IN R_+_D_NN people_NN Technical_JJ knowledge_NN is_VB a_DT wonderful_JJ thing_NN it_PRP 's_VB useless_JJ unless_IN it_PRP eventually_RB feeds_VB the_DT cash_register_NN,w1412,the exchange of goods for an agreed sum of money,True,marketing%1:04:00::,selling.n.01
../semcor3.0/brown2/br-e28.naf,a new product through to commercialization who can develop reliable of sales volume production and distribution_costs and translate the,with_IN R_+_D_NN people_NN Technical_JJ knowledge_NN is_VB a_DT wonderful_JJ thing_NN but_CC 's_VB useless_JJ unless_IN it_PRP eventually_RB feeds_VB the_DT cash_register_NN Are_VB,w1413,a series of steps to be carried out or goals to be accomplished,True,program%1:09:00::,plan.n.01
../semcor3.0/brown2/br-e28.naf,to commercialization who can develop reliable estimates of sales volume and distribution_costs and translate the whole into profit_and_loss and,knowledge_NN is_VB a_DT wonderful_JJ thing_NN but_CC it_PRP 's_VB useless_JJ unless_IN eventually_RB feeds_VB the_DT cash_register_NN Are_VB there_RB individuals_NN in_IN your_PRP,w1417,a mental position from which things are viewed,True,standpoint%1:09:00::,point_of_view.n.01
../semcor3.0/brown2/br-e28.naf,who can develop reliable estimates of sales volume production and and translate the whole into profit_and_loss and balance_sheet figures,a_DT wonderful_JJ thing_NN but_CC it_PRP 's_VB useless_JJ unless_IN it_PRP eventually_RB the_DT cash_register_NN Are_VB there_RB individuals_NN in_IN your_PRP $ organization_NN,w1419,use of physical or mental energy; hard work,True,effort%1:04:01::,effort.n.02
../semcor3.0/brown2/br-e28.naf,develop reliable estimates of sales volume production and distribution_costs and the whole into profit_and_loss and balance_sheet figures which management,thing_NN but_CC it_PRP 's_VB useless_JJ unless_IN it_PRP eventually_RB feeds_VB the_DT Are_VB there_RB individuals_NN in_IN your_PRP $ organization_NN who_WP can_MD,w1421,the most common medium of exchange; functions as legal tender,True,money%1:21:00::,money.n.01
../semcor3.0/brown2/br-e28.naf,of sales volume production and distribution_costs and translate the whole profit_and_loss and balance_sheet figures which management can act_on with,'s_VB useless_JJ unless_IN it_PRP eventually_RB feeds_VB the_DT cash_register_NN Are_VB there_RB in_IN your_PRP $ organization_NN who_WP can_MD shepherd_VB a_DT new_JJ,w1424,power to be effective; the quality of being able to bring about an effect,True,effectiveness%1:07:00::,effectiveness.n.01
../semcor3.0/brown2/br-e28.naf,volume production and distribution_costs and translate the whole into profit_and_loss balance_sheet figures which management can act_on with some assurance,unless_IN it_PRP eventually_RB feeds_VB the_DT cash_register_NN Are_VB there_RB individuals_NN in_IN $ organization_NN who_WP can_MD shepherd_VB a_DT new_JJ product_NN through_RB,w1426,almost; nearly,True,practically%4:02:00::,practically.r.01
../semcor3.0/brown2/br-e28.naf,production and distribution_costs and translate the whole into profit_and_loss and figures which management can act_on with some assurance We,it_PRP eventually_RB feeds_VB the_DT cash_register_NN Are_VB there_RB individuals_NN in_IN your_PRP organization_NN who_WP can_MD shepherd_VB a_DT new_JJ product_NN through_RB to_TO,w1427,quantifier; used with either mass or count nouns to indicate the whole number or amount of or every one of a class,True,all%3:00:00::,all.a.01
../semcor3.0/brown2/br-e28.naf,and distribution_costs and translate the whole into profit_and_loss and balance_sheet which management can act_on with some assurance We have,eventually_RB feeds_VB the_DT cash_register_NN Are_VB there_RB individuals_NN in_IN your_PRP $ who_WP can_MD shepherd_VB a_DT new_JJ product_NN through_RB to_TO commercialization_NN,w1428,a prediction about how something (as the weather) will develop,True,forecast%1:10:00::,prognosis.n.01
../semcor3.0/brown2/br-e28.naf,distribution_costs and translate the whole into profit_and_loss and balance_sheet figures management can act_on with some assurance We have seen,feeds_VB the_DT cash_register_NN Are_VB there_RB individuals_NN in_IN your_PRP $ organization_NN can_MD shepherd_VB a_DT new_JJ product_NN through_RB to_TO commercialization_NN who_WP,w1429,make reference to,True,mention%2:32:02::,mention.v.01
../semcor3.0/brown2/br-e28.naf,and translate the whole into profit_and_loss and balance_sheet figures which can act_on with some assurance We have seen good,the_DT cash_register_NN Are_VB there_RB individuals_NN in_IN your_PRP $ organization_NN who_WP shepherd_VB a_DT new_JJ product_NN through_RB to_TO commercialization_NN who_WP can_MD,w1430,original and of a kind not seen before,True,new%5:00:00:original:00,fresh.s.04
../semcor3.0/brown2/br-e28.naf,the whole into profit_and_loss and balance_sheet figures which management can with some assurance We have seen good new products,Are_VB there_RB individuals_NN in_IN your_PRP $ organization_NN who_WP can_MD shepherd_VB new_JJ product_NN through_RB to_TO commercialization_NN who_WP can_MD develop_VB reliable_JJ,w1432,creating or arousing excitement,True,exciting%3:00:00::,exciting.a.01
../semcor3.0/brown2/br-e28.naf,whole into profit_and_loss and balance_sheet figures which management can act_on some assurance We have seen good new products shelved,there_RB individuals_NN in_IN your_PRP $ organization_NN who_WP can_MD shepherd_VB a_DT product_NN through_RB to_TO commercialization_NN who_WP can_MD develop_VB reliable_JJ estimates_NN,w1433,commodities offered for sale,True,product%1:06:01::,merchandise.n.01
../semcor3.0/brown2/br-e28.naf,and balance_sheet figures which management can act_on with some assurance have seen good new products shelved because no one,your_PRP $ organization_NN who_WP can_MD shepherd_VB a_DT new_JJ product_NN through_RB commercialization_NN who_WP can_MD develop_VB reliable_JJ estimates_NN of_IN sales_NN volume_NN,w1436,the range of interest or activity that can be anticipated,True,horizon%1:07:00::,horizon.n.02
../semcor3.0/brown2/br-e28.naf,management can act_on with some assurance We have seen good products shelved because no one had the assignment to,can_MD shepherd_VB a_DT new_JJ product_NN through_RB to_TO commercialization_NN who_WP can_MD reliable_JJ estimates_NN of_IN sales_NN volume_NN production_NN and_CC distribution_costs_NN and_CC,w1440,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
../semcor3.0/brown2/br-e28.naf,some assurance We have seen good new products shelved because one had the assignment to develop such facts and,product_NN through_RB to_TO commercialization_NN who_WP can_MD develop_VB reliable_JJ estimates_NN of_IN volume_NN production_NN and_CC distribution_costs_NN and_CC translate_VB the_DT whole_NN into_IN,w1444,the world of commercial activity where goods and services are bought and sold,True,marketplace%1:04:00::,market.n.01
../semcor3.0/brown2/br-e28.naf,good new products shelved because no one had the assignment develop such facts and plans and management could n't,can_MD develop_VB reliable_JJ estimates_NN of_IN sales_NN volume_NN production_NN and_CC distribution_costs_NN translate_VB the_DT whole_NN into_IN profit_and_loss_NN and_CC balance_sheet_NN figures_NN which_WDT,w1449,the general activity of selling,True,sale%1:04:02::,sale.n.02
../semcor3.0/brown2/br-e28.naf,products shelved because no one had the assignment to develop facts and plans and management could n't make_up_its_mind There,reliable_JJ estimates_NN of_IN sales_NN volume_NN production_NN and_CC distribution_costs_NN and_CC translate_VB whole_NN into_IN profit_and_loss_NN and_CC balance_sheet_NN figures_NN which_WDT management_NN can_MD,w1451,original and of a kind not seen before,True,new%5:00:00:original:00,fresh.s.04
../semcor3.0/brown2/br-e28.naf,shelved because no one had the assignment to develop such and plans and management could n't make_up_its_mind There is,estimates_NN of_IN sales_NN volume_NN production_NN and_CC distribution_costs_NN and_CC translate_VB the_DT into_IN profit_and_loss_NN and_CC balance_sheet_NN figures_NN which_WDT management_NN can_MD act_on_VB,w1452,commodities offered for sale,True,product%1:06:01::,merchandise.n.01
../semcor3.0/brown2/br-e28.naf,one had the assignment to develop such facts and plans management could n't make_up_its_mind There is a shortage of,volume_NN production_NN and_CC distribution_costs_NN and_CC translate_VB the_DT whole_NN into_IN profit_and_loss_NN balance_sheet_NN figures_NN which_WDT management_NN can_MD act_on_VB with_IN some_DT assurance_NN,w1455,a business relation in which two parties compete to gain customers,True,competition%1:24:01::,competition.n.01
../semcor3.0/brown2/br-e28.naf,had the assignment to develop such facts and plans and could n't make_up_its_mind There is a shortage of salesmen,production_NN and_CC distribution_costs_NN and_CC translate_VB the_DT whole_NN into_IN profit_and_loss_NN and_CC figures_NN which_WDT management_NN can_MD act_on_VB with_IN some_DT assurance_NN We_PRP,w1456,"come out better in a competition, race, or conflict",True,beat%2:33:00::,beat.v.01
../semcor3.0/brown2/br-e28.naf,such facts and plans and management could n't make_up_its_mind There a shortage of salesmen today In the future quantitative,the_DT whole_NN into_IN profit_and_loss_NN and_CC balance_sheet_NN figures_NN which_WDT management_NN can_MD with_IN some_DT assurance_NN We_PRP have_VBP seen_VB good_JJ new_JJ products_NN,w1461,creating or arousing excitement,True,exciting%3:00:00::,exciting.a.01
../semcor3.0/brown2/br-e28.naf,facts and plans and management could n't make_up_its_mind There is shortage of salesmen today In the future quantitative demand,whole_NN into_IN profit_and_loss_NN and_CC balance_sheet_NN figures_NN which_WDT management_NN can_MD act_on_VB some_DT assurance_NN We_PRP have_VBP seen_VB good_JJ new_JJ products_NN shelved_VB,w1462,original and of a kind not seen before,True,new%5:00:00:original:00,fresh.s.04
../semcor3.0/brown2/br-e28.naf,and plans and management could n't make_up_its_mind There is a of salesmen today In the future quantitative demand will,into_IN profit_and_loss_NN and_CC balance_sheet_NN figures_NN which_WDT management_NN can_MD act_on_VB with_IN assurance_NN We_PRP have_VBP seen_VB good_JJ new_JJ products_NN shelved_VB because_IN,w1463,commodities offered for sale,True,product%1:06:01::,merchandise.n.01
../semcor3.0/brown2/br-e28.naf,plans and management could n't make_up_its_mind There is a shortage salesmen today In the future quantitative demand will be,profit_and_loss_NN and_CC balance_sheet_NN figures_NN which_WDT management_NN can_MD act_on_VB with_IN some_DT We_PRP have_VBP seen_VB good_JJ new_JJ products_NN shelved_VB because_IN no_DT,w1464,a period marked by distinctive character or reckoned from a fixed point or event,True,era%1:28:00::,era.n.01
../semcor3.0/brown2/br-e28.naf,management could n't make_up_its_mind There is a shortage of salesmen In the future quantitative demand will be greater because,balance_sheet_NN figures_NN which_WDT management_NN can_MD act_on_VB with_IN some_DT assurance_NN We_PRP seen_VB good_JJ new_JJ products_NN shelved_VB because_IN no_DT one_NN had_VB,w1466,have as a feature,True,have%2:42:00::,have.v.02
../semcor3.0/brown2/br-e28.naf,could n't make_up_its_mind There is a shortage of salesmen today the future quantitative demand will be greater because of,figures_NN which_WDT management_NN can_MD act_on_VB with_IN some_DT assurance_NN We_PRP have_VBP good_JJ new_JJ products_NN shelved_VB because_IN no_DT one_NN had_VB the_DT,w1467,no less than what is stated; worthy of the name,True,real%3:00:02::,real.a.02
../semcor3.0/brown2/br-e28.naf,n't make_up_its_mind There is a shortage of salesmen today In future quantitative demand will be greater because of the,which_WDT management_NN can_MD act_on_VB with_IN some_DT assurance_NN We_PRP have_VBP seen_VB new_JJ products_NN shelved_VB because_IN no_DT one_NN had_VB the_DT assignment_NN,w1468,something or someone that causes anxiety; a source of unhappiness,True,headache%1:09:00::,concern.n.04
../semcor3.0/brown2/br-e28.naf,make_up_its_mind There is a shortage of salesmen today In the quantitative demand will be greater because of the expansion,management_NN can_MD act_on_VB with_IN some_DT assurance_NN We_PRP have_VBP seen_VB good_JJ products_NN shelved_VB because_IN no_DT one_NN had_VB the_DT assignment_NN to_TO,w1469,in readiness; awaiting,True,in_store%5:00:00:future:00,in_store.s.01
../semcor3.0/brown2/br-e28.naf,is a shortage of salesmen today In the future quantitative will be greater because of the expansion of the,act_on_VB with_IN some_DT assurance_NN We_PRP have_VBP seen_VB good_JJ new_JJ products_NN because_IN no_DT one_NN had_VB the_DT assignment_NN to_TO develop_VB such_JJ,w1471,(contrastive) from another point of view,True,on_the_other_hand%4:02:00::,on_the_other_hand.r.01
../semcor3.0/brown2/br-e28.naf,of salesmen today In the future quantitative demand will be because of the expansion of the economy and the,assurance_NN We_PRP have_VBP seen_VB good_JJ new_JJ products_NN shelved_VB because_IN no_DT had_VB the_DT assignment_NN to_TO develop_VB such_JJ facts_NN and_CC plans_NN,w1474,a particular course of action intended to achieve a result,True,process%1:04:00::,procedure.n.01
../semcor3.0/brown2/br-e28.naf,the future quantitative demand will be greater because of the of the economy and the qualitative need will be,good_JJ new_JJ products_NN shelved_VB because_IN no_DT one_NN had_VB the_DT assignment_NN develop_VB such_JJ facts_NN and_CC plans_NN and_CC management_NN could_MD n't_RB,w1478,of long duration; not new,True,old%3:00:01::,old.a.02
../semcor3.0/brown2/br-e28.naf,future quantitative demand will be greater because of the expansion the economy and the qualitative need will be greater,new_JJ products_NN shelved_VB because_IN no_DT one_NN had_VB the_DT assignment_NN to_TO such_JJ facts_NN and_CC plans_NN and_CC management_NN could_MD n't_RB make_up_its_mind_VB,w1479,commodities offered for sale,True,product%1:06:01::,merchandise.n.01
../semcor3.0/brown2/br-e28.naf,demand will be greater because of the expansion of the and the qualitative need will be greater still While,shelved_VB because_IN no_DT one_NN had_VB the_DT assignment_NN to_TO develop_VB such_JJ and_CC plans_NN and_CC management_NN could_MD n't_RB make_up_its_mind_VB There_EX is_VB,w1481,bring in a new person or object into a familiar environment,True,introduce%2:38:00::,bring_in.v.01
../semcor3.0/brown2/br-e28.naf,be greater because of the expansion of the economy and qualitative need will be greater still While many companies,no_DT one_NN had_VB the_DT assignment_NN to_TO develop_VB such_JJ facts_NN and_CC and_CC management_NN could_MD n't_RB make_up_its_mind_VB There_EX is_VB a_DT shortage_NN,w1483,not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered,True,new%3:00:00::,new.a.01
../semcor3.0/brown2/br-e28.naf,because of the expansion of the economy and the qualitative will be greater still While many companies have done,had_VB the_DT assignment_NN to_TO develop_VB such_JJ facts_NN and_CC plans_NN and_CC could_MD n't_RB make_up_its_mind_VB There_EX is_VB a_DT shortage_NN of_IN salesmen_NN,w1485,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
../semcor3.0/brown2/br-e28.naf,of the expansion of the economy and the qualitative need be greater still While many companies have done fine,the_DT assignment_NN to_TO develop_VB such_JJ facts_NN and_CC plans_NN and_CC management_NN n't_RB make_up_its_mind_VB There_EX is_VB a_DT shortage_NN of_IN salesmen_NN today_RB,w1486,under normal conditions,True,usually%4:02:00::,normally.r.01
../semcor3.0/brown2/br-e28.naf,the expansion of the economy and the qualitative need will greater still While many companies have done fine work,assignment_NN to_TO develop_VB such_JJ facts_NN and_CC plans_NN and_CC management_NN could_MD make_up_its_mind_VB There_EX is_VB a_DT shortage_NN of_IN salesmen_NN today_RB In_RB,w1487,(Southern regional intensive) very; to a great degree,True,mighty%4:02:00::,mighty.r.01
../semcor3.0/brown2/br-e28.naf,expansion of the economy and the qualitative need will be still While many companies have done fine work in,to_TO develop_VB such_JJ facts_NN and_CC plans_NN and_CC management_NN could_MD n't_RB There_EX is_VB a_DT shortage_NN of_IN salesmen_NN today_RB In_RB the_RB,w1488,high in price or charging high prices,True,expensive%3:00:00::,expensive.a.01
../semcor3.0/brown2/br-e28.naf,economy and the qualitative need will be greater still While companies have done fine work in developing sales personnel,facts_NN and_CC plans_NN and_CC management_NN could_MD n't_RB make_up_its_mind_VB There_EX is_VB shortage_NN of_IN salesmen_NN today_RB In_RB the_RB future_NN quantitative_JJ demand_NN,w1491,the world of commercial activity where goods and services are bought and sold,True,market%1:04:00::,market.n.01
../semcor3.0/brown2/br-e28.naf,and the qualitative need will be greater still While many have done fine work in developing sales personnel much,and_CC plans_NN and_CC management_NN could_MD n't_RB make_up_its_mind_VB There_EX is_VB a_DT of_IN salesmen_NN today_RB In_RB the_RB future_NN quantitative_JJ demand_NN will_MD,w1492,enter or assume a certain state or condition,True,become%2:30:00::,become.v.01
