file,context,context_pos,target_word,gloss,is_proper_gloss,wn_index,sense_full
./semcor3.0/brownv/br-d11.naf,Nevertheless the consequence of the policy proposed is everywhere subtly it is a possible result however improbable the worst,prolonged_JJ anguish_NN Nevertheless_RB the_DT consequence_NN of_IN the_DT policy_NN proposed_VB is_VB subtly_RB qualified_JJ it_PRP is_VB a_DT possible_JJ result_NN however_RB improbable_JJ,w864,"make a proposal, declare a plan for something",True,propose%2:32:00::,propose.v.01
./semcor3.0/brownv/br-d11.naf,policy proposed is everywhere subtly qualified it is a possible however improbable the worst and least probable result if,of_IN the_DT policy_NN proposed_VB is_VB everywhere_RB subtly_RB qualified_JJ it_PRP is_VB possible_JJ result_NN however_RB improbable_JJ the_DT worst_JJS and_CC least_RBS probable_JJ,w869,discuss the terms of an arrangement,True,negotiate%2:32:00::,negociate.v.06
./semcor3.0/brownv/br-d11.naf,it is a possible result however improbable the worst and probable result if it did n't prevail mankind would,subtly_RB qualified_JJ it_PRP is_VB a_DT possible_JJ result_NN however_RB improbable_JJ the_DT and_CC least_RBS probable_JJ result_NN if_IN it_PRP did_VBD n't_RB prevail_VB,w875,come into the possession of something concrete or abstract,True,get%2:40:00::,get.v.01
./semcor3.0/brownv/br-d11.naf,however improbable the worst and least probable result if it n't prevail mankind would still be given the opportunity,possible_JJ result_NN however_RB improbable_JJ the_DT worst_JJS and_CC least_RBS probable_JJ result_NN it_PRP did_VBD n't_RB prevail_VB mankind_NN would_MD still_RB be_VB given_VB,w880,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,if it did n't prevail mankind would still be given opportunity of prevailing for surely anything is better than,probable_JJ result_NN if_IN it_PRP did_VBD n't_RB prevail_VB mankind_NN would_MD still_RB given_VB the_DT opportunity_NN of_IN prevailing_VB for_IN surely_RB anything_NN is_VB,w888,discuss the terms of an arrangement,True,negotiate%2:32:00::,negociate.v.06
./semcor3.0/brownv/br-d11.naf,be given the opportunity of prevailing for surely anything is than a policy which allows_for the possibility of nuclear,would_MD still_RB be_VB given_VB the_DT opportunity_NN of_IN prevailing_VB for_IN surely_RB is_VB better_JJR than_IN a_DT policy_NN which_WDT allows_for_VB the_DT possibility_NN,w896,make an effort or attempt,True,attempt%2:41:00::,try.v.01
./semcor3.0/brownv/br-d11.naf,the opportunity of prevailing for surely anything is better than policy which allows_for the possibility of nuclear war If,be_VB given_VB the_DT opportunity_NN of_IN prevailing_VB for_IN surely_RB anything_NN is_VB than_IN a_DT policy_NN which_WDT allows_for_VB the_DT possibility_NN of_IN nuclear_JJ,w898,"oppose, as in hostility or a competition",True,face%2:33:00::,confront.v.01
./semcor3.0/brownv/br-d11.naf,than a policy which allows_for the possibility of nuclear war we have not thought and made a decision entirely,is_VB better_JJR than_IN a_DT policy_NN which_WDT allows_for_VB the_DT possibility_NN of_IN war_NN If_IN we_PRP have_VBP not_RB thought_VB and_CC made_VB a_DT,w907,give careful consideration to,True,consider%2:39:00::,study.v.03
./semcor3.0/brownv/br-d11.naf,terms then we need to submit ourselves to the following test Have we decided how we are to kill,in_IN these_DT terms_NNS then_RB we_PRP need_VB to_VB submit_VB ourselves_PRP to_TO following_JJ simple_JJ test_NN Have_VBP we_PRP decided_VB how_WRB we_PRP are_VBP,w929,be identical to; be someone or something,True,be%2:42:06::,be.v.02
./semcor3.0/brownv/br-d11.naf,following simple test Have we decided how we are to the other members of our household in the event,to_TO the_DT following_JJ simple_JJ test_NN Have_VBP we_PRP decided_VB how_WRB we_PRP to_TO kill_VB the_DT other_JJ members_NNS of_IN our_PRP $ household_NN,w938,be identical to; be someone or something,True,be%2:42:06::,be.v.02
./semcor3.0/brownv/br-d11.naf,we decided how we are to kill the other members our household in the event of our being less,test_NN Have_VBP we_PRP decided_VB how_WRB we_PRP are_VBP to_TO kill_VB the_DT members_NNS of_IN our_PRP $ household_NN in_IN the_DT event_NN of_IN,w942,make it possible through a specific action or lack of action for something to happen,True,allow%2:41:00::,let.v.01
./semcor3.0/brownv/br-d11.naf,are to kill the other members of our household in event of our being less injured than they are,how_WRB we_PRP are_VBP to_TO kill_VB the_DT other_JJ members_NNS of_IN our_PRP household_NN in_IN the_DT event_NN of_IN our_PRP $ being_VB less_RBR,w946,support oneself,True,survive%2:42:00::,exist.v.02
./semcor3.0/brownv/br-d11.naf,of our being less injured than they are Thus moral must be entirely deduced backward from the likely eventuality,in_IN the_DT event_NN of_IN our_PRP $ being_VB less_RBR injured_JJ than_IN are_VB Thus_RB moral_JJ decision_NN must_MD be_VB entirely_RB deduced_VB backward_RB,w958,dislike intensely; feel antipathy or aversion towards,True,detest%2:37:00::,hate.v.01
./semcor3.0/brownv/br-d11.naf,injured than they are Thus moral decision must be entirely backward from the likely eventuality it is no_longer to,our_PRP $ being_VB less_RBR injured_JJ than_IN they_PRP are_VB Thus_RB moral_JJ must_MD be_VB entirely_RB deduced_VB backward_RB from_IN the_DT likely_JJ eventuality_NN,w962,make it possible through a specific action or lack of action for something to happen,True,allow%2:41:00::,let.v.01
./semcor3.0/brownv/br-d11.naf,are Thus moral decision must be entirely deduced backward from likely eventuality it is no_longer to be formulated in_terms_of,less_RBR injured_JJ than_IN they_PRP are_VB Thus_RB moral_JJ decision_NN must_MD be_VB deduced_VB backward_RB from_IN the_DT likely_JJ eventuality_NN it_PRP is_VB no_longer_RB,w965,"do away with, cause the destruction or undoing of",True,destroy%2:36:00::,destroy.v.01
./semcor3.0/brownv/br-d11.naf,to be formulated in_terms_of the nature of present action itself intention and proximate effect or the thing to be,eventuality_NN it_PRP is_VB no_longer_RB to_TO be_VB formulated_VB in_terms_of_JJ the_DT nature_NN present_JJ action_NN itself_PRP its_PRP $ intention_NN and_CC proximate_JJ effect_NN,w981,"make a proposal, declare a plan for something",True,propose%2:32:00::,propose.v.01
./semcor3.0/brownv/br-d11.naf,be formulated in_terms_of the nature of present action itself its and proximate effect or the thing to be done,it_PRP is_VB no_longer_RB to_TO be_VB formulated_VB in_terms_of_JJ the_DT nature_NN of_IN action_NN itself_PRP its_PRP $ intention_NN and_CC proximate_JJ effect_NN or_CC,w982,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,present action itself its intention and proximate effect or the to be done Several of the replies to Mr._Toynbee,in_terms_of_JJ the_DT nature_NN of_IN present_JJ action_NN itself_PRP its_PRP $ intention_NN proximate_JJ effect_NN or_CC the_DT thing_NN to_TO be_VB done_VB Several_JJ,w988,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,traditional terminology with regard_to the permission of evil succeed in the actual context in_which present moral and political decisions,without_IN conscious_JJ resort_NN to_VB the_DT traditional_JJ terminology_NN with_IN regard_to_NN the_DT of_IN evil_JJ succeed_VB in_VB restoring_VB the_DT actual_JJ context_NN in_which_RB,w1013,continue to exist,True,prevail%2:42:00::,prevail.v.03
./semcor3.0/brownv/br-d11.naf,permission of evil succeed in restoring the actual context in_which moral and political decisions must be made by distinguishing,traditional_JJ terminology_NN with_IN regard_to_NN the_DT permission_NN of_IN evil_JJ succeed_VB in_VB the_DT actual_JJ context_NN in_which_RB present_JJ moral_JJ and_CC political_JJ decisions_NNS,w1018,"cause to have, in the abstract sense or physical sense",True,give%2:40:03::,give.v.01
./semcor3.0/brownv/br-d11.naf,in restoring the actual context in_which present moral and political must be made by distinguishing between choosing a great,the_DT permission_NN of_IN evil_JJ succeed_VB in_VB restoring_VB the_DT actual_JJ context_NN present_JJ moral_JJ and_CC political_JJ decisions_NNS must_MD be_VB made_VB by_IN,w1022,continue to exist,True,prevail%2:42:00::,prevail.v.03
./semcor3.0/brownv/br-d11.naf,moral and political decisions must be made by distinguishing between a great evil and choosing in danger of_this evil,the_DT actual_JJ context_NN in_which_RB present_JJ moral_JJ and_CC political_JJ decisions_NNS must_MD made_VB by_IN distinguishing_VB between_IN choosing_VB a_DT great_JJ evil_JJ and_CC,w1029,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,made by distinguishing between choosing a great evil and choosing danger of_this evil It is worse for a nation,and_CC political_JJ decisions_NNS must_MD be_VB made_VB by_IN distinguishing_VB between_IN choosing_VB great_JJ evil_JJ and_CC choosing_VB in_IN danger_NN of_this_RB evil_JJ It_PRP,w1035,make a possibility or provide opportunity for; permit to be attainable or cause to remain,True,allow_for%2:42:00::,leave.v.06
./semcor3.0/brownv/br-d11.naf,of_this evil It is worse for a nation to give_in evil than to run the risk of annihilation I,evil_JJ and_CC choosing_VB in_IN danger_NN of_this_RB evil_JJ It_PRP is_VB worse_JJR a_DT nation_NN to_TO give_in_VB to_TO evil_JJ than_RB to_TO run_VB,w1047,"use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments",True,think%2:31:00::,think.v.03
./semcor3.0/brownv/br-d11.naf,It is worse for a nation to give_in to evil to run the risk of annihilation I am consciously,choosing_VB in_IN danger_NN of_this_RB evil_JJ It_PRP is_VB worse_JJR for_IN a_DT to_TO give_in_VB to_TO evil_JJ than_RB to_TO run_VB the_DT risk_NN,w1049,engage in,True,make%2:41:00::,make.v.01
./semcor3.0/brownv/br-d11.naf,run the risk of annihilation I am consciously prepared to the continued risk of race suicide by_accident rather_than accept,give_in_VB to_TO evil_JJ than_RB to_TO run_VB the_DT risk_NN of_IN annihilation_NN am_VB consciously_RB prepared_JJ to_TO run_VB the_DT continued_JJ risk_NN of_IN,w1061,yield to the control of another,True,submit%2:33:00::,submit.v.03
./semcor3.0/brownv/br-d11.naf,risk of race suicide by_accident rather_than accept the alternative certainty race slavery by_design But I can only make this,prepared_JJ to_TO run_VB the_DT continued_JJ risk_NN of_IN race_NN suicide_NN by_accident_RB accept_VB the_DT alternative_NN certainty_NN of_IN race_NN slavery_NN by_design_RB But_CC,w1074,"reach, make, or come to a decision about something",True,decide%2:31:00::,decide.v.01
./semcor3.0/brownv/br-d11.naf,rather_than accept the alternative certainty of race slavery by_design But can only make this choice because I believe that,risk_NN of_IN race_NN suicide_NN by_accident_RB rather_than_RB accept_VB the_DT alternative_NN certainty_NN race_NN slavery_NN by_design_RB But_CC I_PRP can_MD only_RB make_VB this_DT,w1079,"cause to die; put to death, usually intentionally or knowingly",True,kill%2:35:00::,kill.v.01
./semcor3.0/brownv/br-d11.naf,only make this choice because I believe that the risk not increase but may be deliberately reduced by precautions,slavery_NN by_design_RB But_CC I_PRP can_MD only_RB make_VB this_DT choice_NN because_IN believe_VB that_IN the_DT risk_NN need_VB not_RB increase_VB but_CC may_MD,w1091,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,I believe that the risk need not increase but may deliberately reduced by precautions against accidents or by limiting,only_RB make_VB this_DT choice_NN because_IN I_PRP believe_VB that_IN the_DT risk_NN not_RB increase_VB but_CC may_MD be_VB deliberately_RB reduced_VB by_IN precautions_NNS,w1096,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,be deliberately reduced by precautions against accidents or by limiting Quoting Mr._Kennan 's phrase that anything would be better,need_VB not_RB increase_VB but_CC may_MD be_VB deliberately_RB reduced_VB by_IN precautions_NNS accidents_NNS or_CC by_IN limiting_VB war_NN Quoting_VB Mr._Kennan_NNP 's_POS phrase_NN,w1106,reason by deduction; establish by deduction,True,deduce%2:31:00::,deduce.v.01
./semcor3.0/brownv/br-d11.naf,by limiting war Quoting Mr._Kennan 's phrase that anything would better than a policy which led inevitably to nuclear,by_IN precautions_NNS against_IN accidents_NNS or_CC by_IN limiting_VB war_NN Quoting_VB Mr._Kennan_NNP phrase_NN that_IN anything_NN would_MD be_VB better_JJR than_IN a_DT policy_NN,w1114,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,Mr._Kennan 's phrase that anything would be better than a which led inevitably to nuclear war he Toynbee says,or_CC by_IN limiting_VB war_NN Quoting_VB Mr._Kennan_NNP 's_POS phrase_NN that_IN anything_NN be_VB better_JJR than_IN a_DT policy_NN which_WDT led_VB inevitably_RB to_TO,w1118,"elaborate, as of theories and hypotheses",True,formulate%2:32:03::,explicate.v.02
./semcor3.0/brownv/br-d11.naf,that anything is better than a policy which allows_for the of nuclear war If asked to choose between a,nuclear_JJ war_NN he_PRP Toynbee_NNP says_VB that_IN anything_NN is_VB better_JJR than_IN policy_NN which_WDT allows_for_VB the_DT possibility_NN of_IN nuclear_JJ war_NN If_IN,w1138,carry out or perform an action,True,do%2:36:01::,perform.v.01
./semcor3.0/brownv/br-d11.naf,a more terrible possibility most men will choose the latter Philip_Toynbee is claiming that the choice lies between capitulation,between_IN a_DT terrible_JJ probability_NN and_CC a_DT more_RBR terrible_JJ possibility_NN most_RBS will_MD choose_VB the_DT latter_NN If_IN Philip_Toynbee_NNP is_VBZ claiming_VB that_IN,w1161,attain success or reach a desired goal,True,succeed%2:41:00::,succeed.v.01
./semcor3.0/brownv/br-d11.naf,terrible possibility most men will choose the latter If Philip_Toynbee claiming that the choice lies between capitulation and the,terrible_JJ probability_NN and_CC a_DT more_RBR terrible_JJ possibility_NN most_RBS men_NNS will_MD the_DT latter_NN If_IN Philip_Toynbee_NNP is_VBZ claiming_VB that_IN the_DT choice_NN,w1163,return to life; get or give new life or energy,True,restore%2:30:00::,regenerate.v.04
./semcor3.0/brownv/br-d11.naf,that the choice lies between capitulation and the risk of war I think he is right I do not,latter_NN If_IN Philip_Toynbee_NNP is_VBZ claiming_VB that_IN the_DT choice_NN lies_VB between_IN and_CC the_DT risk_NN of_IN nuclear_JJ war_NN I_PRP think_VB he_PRP,w1175,engage in,True,make%2:41:00::,make.v.01
./semcor3.0/brownv/br-d11.naf,lies between capitulation and the risk of nuclear war I he is right I do not accept that the,is_VBZ claiming_VB that_IN the_DT choice_NN lies_VB between_IN capitulation_NN and_CC the_DT of_IN nuclear_JJ war_NN I_PRP think_VB he_PRP is_VB right_NN I_PRP,w1178,detect with the senses,True,distinguish%2:39:00::,spot.v.02
./semcor3.0/brownv/br-d11.naf,capitulation and the risk of nuclear war I think he right I do not accept that the choice is,that_IN the_DT choice_NN lies_VB between_IN capitulation_NN and_CC the_DT risk_NN of_IN war_NN I_PRP think_VB he_PRP is_VB right_NN I_PRP do_VBP not_RB,w1180,"pick out, select, or choose from a number of alternatives",True,choose%2:31:00::,choose.v.01
./semcor3.0/brownv/br-d11.naf,nuclear war I think he is right I do not that the choice is between capitulation and the certainty,capitulation_NN and_CC the_DT risk_NN of_IN nuclear_JJ war_NN I_PRP think_VB he_PRP right_NN I_PRP do_VBP not_RB accept_VB that_IN the_DT choice_NN is_VB,w1185,"pick out, select, or choose from a number of alternatives",True,choose%2:31:00::,choose.v.01
./semcor3.0/brownv/br-d11.naf,do not accept that the choice is between capitulation and certainty of nuclear war Even Professor_Arnold_Toynbee agreeing with his,think_VB he_PRP is_VB right_NN I_PRP do_VBP not_RB accept_VB that_IN the_DT is_VB between_IN capitulation_NN and_CC the_DT certainty_NN of_IN nuclear_JJ war_NN,w1193,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,is between capitulation and the certainty of nuclear war Even agreeing with his son does so in these terms,not_RB accept_VB that_IN the_DT choice_NN is_VB between_IN capitulation_NN and_CC the_DT of_IN nuclear_JJ war_NN Even_RB Professor_Arnold_Toynbee_NNP agreeing_VB with_VB his_PRP $,w1199,consent reluctantly,True,give_in%2:32:01::,yield.v.13
./semcor3.0/brownv/br-d11.naf,certainty of nuclear war Even Professor_Arnold_Toynbee agreeing with his son so in these terms Compared to continuing to incur,is_VB between_IN capitulation_NN and_CC the_DT certainty_NN of_IN nuclear_JJ war_NN Even_RB agreeing_VB with_VB his_PRP $ son_NN does_VBZ so_RB in_IN these_DT,w1204,take a risk in the hope of a favorable outcome,True,run_a_risk%2:41:00::,gamble.v.01
./semcor3.0/brownv/br-d11.naf,son does so in these terms Compared to continuing to a constant risk of the destruction of the human_race,Even_RB Professor_Arnold_Toynbee_NNP agreeing_VB with_VB his_PRP $ son_NN does_VBZ so_RB in_IN terms_NNS Compared_VB to_TO continuing_VB to_TO incur_VB a_DT constant_JJ risk_NN,w1213,be identical to; be someone or something,True,be%2:42:06::,be.v.02
./semcor3.0/brownv/br-d11.naf,these terms Compared to continuing to incur a constant risk the destruction of the human_race all other evils are,his_PRP $ son_NN does_VBZ so_RB in_IN these_DT terms_NNS Compared_VB to_TO to_TO incur_VB a_DT constant_JJ risk_NN of_IN the_DT destruction_NN of_IN,w1217,take a risk in the hope of a favorable outcome,True,run_a_risk%2:41:00::,gamble.v.01
./semcor3.0/brownv/br-d11.naf,the destruction of the human_race all other evils are lesser Let us therefore put first things first and make_sure,to_TO incur_VB a_DT constant_JJ risk_NN of_IN the_DT destruction_NN of_IN the_DT all_DT other_JJ evils_NNS are_VB lesser_JJR evils_NNS Let_VB us_PRP therefore_RB,w1228,receive willingly something given or offered,True,accept%2:40:00::,accept.v.02
./semcor3.0/brownv/br-d11.naf,therefore put first things first and make_sure of preserving the at whatever the temporary price may be Mr._Philip_Toynbee affirms,evils_NNS are_VB lesser_JJR evils_NNS Let_VB us_PRP therefore_RB put_VB first_JJ things_NNS and_CC make_sure_VB of_VB preserving_VB the_DT human_race_NN at_IN whatever_WDT the_DT,w1241,perform or carry out,True,make%2:36:12::,make.v.16
./semcor3.0/brownv/br-d11.naf,and make_sure of preserving the human_race at whatever the temporary may be Mr._Philip_Toynbee affirms at one point that if,us_PRP therefore_RB put_VB first_JJ things_NNS first_JJ and_CC make_sure_VB of_VB preserving_VB human_race_NN at_IN whatever_WDT the_DT temporary_JJ price_NN may_MD be_VB Mr._Philip_Toynbee_NNP,w1246,be confident about something,True,believe%2:31:03::,believe.v.03
./semcor3.0/brownv/br-d11.naf,the human_race at whatever the temporary price may be Mr._Philip_Toynbee at one point that if he shared the anticipations,things_NNS first_JJ and_CC make_sure_VB of_VB preserving_VB the_DT human_race_NN at_IN whatever_WDT temporary_JJ price_NN may_MD be_VB Mr._Philip_Toynbee_NNP affirms_VB at_IN one_CD point_NN,w1250,"require as useful, just, or proper",True,need%2:42:00::,necessitate.v.01
./semcor3.0/brownv/br-d11.naf,at whatever the temporary price may be Mr._Philip_Toynbee affirms at point that if he shared the anticipations of Orwell,and_CC make_sure_VB of_VB preserving_VB the_DT human_race_NN at_IN whatever_WDT the_DT temporary_JJ may_MD be_VB Mr._Philip_Toynbee_NNP affirms_VB at_IN one_CD point_NN that_IN if_IN,w1252,become bigger or greater in amount,True,increase%2:30:00::,increase.v.01
./semcor3.0/brownv/br-d11.naf,be Mr._Philip_Toynbee affirms at one point that if he shared anticipations of Orwell in Nineteen Eighty-Four if he believed,at_IN whatever_WDT the_DT temporary_JJ price_NN may_MD be_VB Mr._Philip_Toynbee_NNP affirms_VB at_IN point_NN that_IN if_IN he_PRP shared_VB the_DT anticipations_NNS of_IN Orwell_NNP,w1258,cut down on; make a reduction in,True,reduce%2:30:00::,reduce.v.01
./semcor3.0/brownv/br-d11.naf,shared the anticipations of Orwell in Nineteen Eighty-Four if he Communism was not_only evil but also irredeemably evil then,at_IN one_CD point_NN that_IN if_IN he_PRP shared_VB the_DT anticipations_NNS of_IN in_IN Nineteen_CD Eighty-Four_NNP if_IN he_PRP believed_VB Communism_NNP was_VB not_only_RB,w1267,place limits on (extent or access),True,limit%2:30:01::,restrict.v.03
./semcor3.0/brownv/br-d11.naf,in Nineteen Eighty-Four if he believed Communism was not_only evil also irredeemably evil then he might think it right,he_PRP shared_VB the_DT anticipations_NNS of_IN Orwell_NNP in_IN Nineteen_CD Eighty-Four_NNP if_IN believed_VB Communism_NNP was_VB not_only_RB evil_JJ but_CC also_RB irredeemably_RB evil_JJ,w1272,repeat a passage from,True,quote%2:32:00::,quote.v.01
./semcor3.0/brownv/br-d11.naf,was not_only evil but also irredeemably evil then he might it right to do anything rather_than to take the,Nineteen_CD Eighty-Four_NNP if_IN he_PRP believed_VB Communism_NNP was_VB not_only_RB evil_JJ but_CC irredeemably_RB evil_JJ then_RB he_PRP might_MD think_VB it_PRP right_NN to_TO,w1279,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,evil then he might think it right to do anything to take the risk of a communist world Even,was_VB not_only_RB evil_JJ but_CC also_RB irredeemably_RB evil_JJ then_RB he_PRP might_MD it_PRP right_NN to_TO do_VB anything_NN rather_than_RB to_TO take_VB the_DT,w1285,"stretch out over a distance, space, time, or scope; run or extend between two points or beyond a certain point",True,lead%2:42:00::,run.v.03
./semcor3.0/brownv/br-d11.naf,rather_than to take the risk of a communist world Even nuclear holocaust is a_little less frightful to contemplate than,think_VB it_PRP right_NN to_TO do_VB anything_NN rather_than_RB to_TO take_VB the_DT of_IN a_DT communist_JJ world_NN Even_RB a_DT nuclear_JJ holocaust_NN is_VB,w1295,report or maintain,True,say%2:32:01::,allege.v.01
./semcor3.0/brownv/br-d11.naf,the risk of a communist world Even a nuclear holocaust a_little less frightful to contemplate than a race of,to_TO do_VB anything_NN rather_than_RB to_TO take_VB the_DT risk_NN of_IN a_DT world_NN Even_RB a_DT nuclear_JJ holocaust_NN is_VB a_little_RB less_RBR frightful_JJ,w1298,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,Even a nuclear holocaust is a_little less frightful to contemplate a race of dehumanised humans occupying the earth until,the_DT risk_NN of_IN a_DT communist_JJ world_NN Even_RB a_DT nuclear_JJ holocaust_NN a_little_RB less_RBR frightful_JJ to_TO contemplate_VB than_IN a_DT race_NN of_IN,w1304,make a possibility or provide opportunity for; permit to be attainable or cause to remain,True,allow_for%2:42:00::,leave.v.06
./semcor3.0/brownv/br-d11.naf,than a race of dehumanised humans occupying the earth until No political order or economic_system is so clearly contrary,is_VB a_little_RB less_RBR frightful_JJ to_TO contemplate_VB than_IN a_DT race_NN of_IN humans_NNS occupying_VB the_DT earth_NN until_IN doomsday_NN No_DT political_JJ order_NN,w1314,make a request or demand for something to somebody,True,ask%2:32:01::,ask.v.02
./semcor3.0/brownv/br-d11.naf,race of dehumanised humans occupying the earth until doomsday No order or economic_system is so clearly contrary to nature,less_RBR frightful_JJ to_TO contemplate_VB than_IN a_DT race_NN of_IN dehumanised_JJ humans_NNS the_DT earth_NN until_IN doomsday_NN No_DT political_JJ order_NN or_CC economic_system_NN,w1316,"pick out, select, or choose from a number of alternatives",True,choose%2:31:00::,choose.v.01
./semcor3.0/brownv/br-d11.naf,is so clearly contrary to nature But one does not to affirm the existence of an evil order irredeemable,doomsday_NN No_DT political_JJ order_NN or_CC economic_system_NN is_VB so_RB clearly_RB contrary_JJ nature_NN But_CC one_CD does_VBZ not_RB have_VB to_VB affirm_VB the_DT,w1330,"pick out, select, or choose from a number of alternatives",True,choose%2:31:00::,choose.v.01
./semcor3.0/brownv/br-d11.naf,not have to affirm the existence of an evil order in_that sense or a static order in_which no changes,contrary_JJ to_TO nature_NN But_CC one_CD does_VBZ not_RB have_VB to_VB affirm_VB existence_NN of_IN an_DT evil_JJ order_NN irredeemable_JJ in_that_RB sense_NN or_CC,w1339,assert or affirm strongly; state to be true or existing,True,claim%2:32:00::,claim.v.01
./semcor3.0/brownv/br-d11.naf,the existence of an evil order irredeemable in_that sense or static order in_which no changes will take_place in_time to,one_CD does_VBZ not_RB have_VB to_VB affirm_VB the_DT existence_NN of_IN an_DT order_NN irredeemable_JJ in_that_RB sense_NN or_CC a_DT static_JJ order_NN in_which_RB,w1343,be located or situated somewhere; occupy a certain position,True,lie%2:42:00::,lie.v.01
./semcor3.0/brownv/br-d11.naf,static order in_which no changes will take_place in_time to be truthfully to affirm the following fact there has never,order_NN irredeemable_JJ in_that_RB sense_NN or_CC a_DT static_JJ order_NN in_which_RB no_DT will_MD take_place_VB in_time_RB to_TO be_VB able_JJ truthfully_RB to_TO affirm_VB,w1354,judge or regard; look upon; judge,True,think%2:31:01::,think.v.01
./semcor3.0/brownv/br-d11.naf,in_which no changes will take_place in_time to be able truthfully affirm the following fact there has never been justitia,in_that_RB sense_NN or_CC a_DT static_JJ order_NN in_which_RB no_DT changes_NNS will_MD in_time_RB to_TO be_VB able_JJ truthfully_RB to_TO affirm_VB the_DT following_JJ,w1356,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,to be able truthfully to affirm the following fact there never been justitia imprinted in social institutions and social,in_which_RB no_DT changes_NNS will_MD take_place_VB in_time_RB to_TO be_VB able_JJ truthfully_RB affirm_VB the_DT following_JJ fact_NN there_EX has_VBZ never_RB been_VBN justitia_NN,w1362,consider or hold as true,True,accept%2:31:00::,accept.v.01
./semcor3.0/brownv/br-d11.naf,to affirm the following fact there has never been justitia in social institutions and social relationships except in the,take_place_VB in_time_RB to_TO be_VB able_JJ truthfully_RB to_TO affirm_VB the_DT following_JJ there_EX has_VBZ never_RB been_VBN justitia_NN imprinted_VB in_IN social_JJ institutions_NNS,w1366,"have the quality of being; (copula, used with an adjective or a predicate noun)",True,be%2:42:03::,be.v.01
./semcor3.0/brownv/br-d11.naf,and social relationships except in the context of some pax-ordo by clothed or naked force On their way to,been_VBN justitia_NN imprinted_VB in_IN social_JJ institutions_NNS and_CC social_JJ relationships_NNS except_IN the_DT context_NN of_IN some_DT pax-ordo_NN preserved_VB by_IN clothed_JJ or_CC,w1380,be in accord; be in agreement,True,agree%2:32:00::,agree.v.01
./semcor3.0/brownv/br-d11.naf,clothed or naked force On their way to the Heavenly_City children of God make use of the pax-ordo of,context_NN of_IN some_DT pax-ordo_NN preserved_VB by_IN clothed_JJ or_CC naked_JJ force_NN their_PRP $ way_NN to_TO the_DT Heavenly_City_NN the_DT children_NNS of_IN,w1392,examine and note the similarities or differences of,True,compare%2:31:00::,compare.v.01
./semcor3.0/brownv/br-d11.naf,naked force On their way to the Heavenly_City the children God make use of the pax-ordo of the earthly,some_DT pax-ordo_NN preserved_VB by_IN clothed_JJ or_CC naked_JJ force_NN On_IN their_PRP way_NN to_TO the_DT Heavenly_City_NN the_DT children_NNS of_IN God_NNP make_VB,w1394,"continue a certain state, condition, or activity",True,continue%2:42:01::,continue.v.01
./semcor3.0/brownv/br-d11.naf,On their way to the Heavenly_City the children of God use of the pax-ordo of the earthly city and,preserved_VB by_IN clothed_JJ or_CC naked_JJ force_NN On_IN their_PRP $ way_NN the_DT Heavenly_City_NN the_DT children_NNS of_IN God_NNP make_VB use_NN of_VB,w1396,make oneself subject to; bring upon oneself; become liable to,True,incur%2:42:00::,incur.v.01
./semcor3.0/brownv/br-d11.naf,pax-ordo of the earthly city and acknowledge their share in for its preservation Not to repel injury and uphold,children_NNS of_IN God_NNP make_VB use_NN of_VB the_DT pax-ordo_NN of_IN the_DT city_NN and_CC acknowledge_VB their_PRP $ share_NN in_VB responsibility_NN for_IN,w1410,be identical to; be someone or something,True,be%2:42:06::,be.v.02
./semcor3.0/brownv/br-d11.naf,city and acknowledge their share in responsibility for its preservation to repel injury and uphold and improve pax-ordo means,use_NN of_VB the_DT pax-ordo_NN of_IN the_DT earthly_JJ city_NN and_CC acknowledge_VB $ share_NN in_VB responsibility_NN for_IN its_PRP $ preservation_NN Not_RB,w1414,make it possible through a specific action or lack of action for something to happen,True,let%2:41:00::,let.v.01
